0 Hello from ZeroTurnCar
10 A
20 A
30 A
40 A
30 A
20 A
10 A
0 A
None
None
gap threshold =  10
corner threshold =  8
1, 52, 256
1, 51, 258
1, 51, 261
1, 51, 263
1, 51, 267
1, 51, 269
1, 51, 272
1, 52, 277
1, 52, 280
1, 52, 283
1, 52, 285
1, 52, 289
1, 52, 291
1, 52, 294
1, 52, 296
1, 53, 299
1, 53, 302
1, 53, 304
1, 53, 307
1, 53, 312
1, 54, 315
1, 54, 320
1, 54, 323
1, 55, 326
1, 58, 328
1, 115, 334
1, 115, 337
1, 115, 340
1, 116, 342
1, 116, 345
1, 117, 347
1, 118, 350
1, 118, 353
1, 119, 356
1, 120, 358
1, 121, 361
1, 123, 366
1, 124, 369
1, 125, 371
1, 126, 375
1, 126, 377
1, 127, 380
1, 127, 383
1, 127, 389
1, 127, 391
1, 127, 394
1, 127, 397
1, 127, 399
1, 126, 402
1, 126, 404
1, 125, 407
1, 125, 409
1, 122, 415
1, 121, 417
1, 119, 420
1, 118, 422
1, 116, 425
1, 115, 428
1, 115, 433
1, 116, 437
1, 118, 439
1, 120, 441
1, 124, 447
1, 127, 449
1, 185, 452
1, 189, 455
1, 194, 457
1, 198, 460
1, 202, 463
1, 205, 465
1, 208, 468
1, 210, 471
1, 212, 473
1, 215, 478
1, 216, 481
1, 218, 483
1, 219, 486
1, 220, 489
1, 221, 491
1, 222, 494
1, 222, 497
1, 223, 502
1, 223, 505
1, 224, 507
1, 224, 510
1, 224, 513
1, 224, 515
1, 224, 518
1, 225, 521
1, 225, 523
1, 225, 526
1, 225, 529
1, 226, 532
1, 226, 534
1, 227, 537
1, 228, 539
1, 228, 543
1, 229, 545
1, 229, 547
1, 230, 550
1, 232, 556
1, 232, 558
1, 232, 561
1, 225, 566
1, 220, 569
1, 214, 571
1, 207, 574
1, 200, 577
1, 193, 580
1, 187, 583
1, 180, 586
1, 174, 588
1, 158, 596
1, 153, 599
1, 149, 601
1, 142, 607
1, 139, 609
1, 136, 612
1, 134, 615
1, 132, 618
1, 129, 620
1, 126, 623
1, 123, 626
1, 120, 628
1, 118, 631
1, 115, 634
1, 113, 636
1, 111, 639
1, 109, 642
1, 107, 644
1, 105, 647
1, 103, 650
1, 102, 653
1, 100, 655
1, 98, 658
1, 97, 661
1, 95, 664
1, 94, 667
1, 93, 669
1, 91, 672
1, 89, 674
1, 86, 680
1, 84, 683
1, 83, 686
1, 82, 688
1, 80, 691
1, 79, 694
1, 78, 697
1, 78, 699
1, 77, 702
1, 76, 704
1, 76, 707
1, 75, 710
1, 74, 713
1, 74, 715
1, 73, 718
1, 73, 721
1, 72, 722
1, 72, 726
1, 71, 732
1, 71, 735
1, 71, 737
1, 71, 739
1, 70, 742
1, 70, 745
1, 70, 748
1, 70, 751
1, 70, 753
1, 70, 761
1, 70, 764
1, 70, 767
Number of data points =  171
Continuous regions:  [(0, 24), (25, 63), (64, 111), (112, 170)]
Look for corners, pass 1:
Regions:  [(0, 24), (25, 41), (42, 63), (64, 100), (101, 111), (112, 170)]
Look for corners, pass 2:
Regions:  [(0, 24), (25, 41), (42, 58), (59, 63), (64, 78), (79, 100), (101, 111), (112, 170)]
Look for corners, pass 3:
Regions:  [(0, 24), (25, 41), (42, 58), (59, 63), (64, 70), (71, 78), (79, 100), (101, 111), (112, 170)]
[((-52.0, -1.6724475556637022e-14), (-52.409877945423986, 24.84360468502428)),
 ((-102.98999054217134, 51.16699960055757),
  (-92.38612190291846, 87.14243788039838)),
 ((-90.76325650016076, 88.83147679446753),
  (-55.24010316160247, 100.86392319702578)),
 ((-53.834584066580796, 102.7513384748746),
  (-50.48741885218819, 116.53334517486276)),
 ((-70.401427456251, 171.08079673686998),
  (-57.42718195631415, 199.915278987266)),
 ((-54.24705215340092, 202.87251497594787),
  (-29.125697140920433, 219.07234824608827)),
 ((-25.19391814042702, 220.56578721264427),
  (62.68399502372412, 223.3712532262505)),
 ((66.79292877349195, 222.17719204693182),
  (79.80465042798215, 154.6195905118998)),
 ((75.04336933665368, 139.04133456854686),
  (69.99868226978208, 0.42951192544082545))]
